Gender,Weight,Body Shape Index,Waist,Hips,Bust/Chest,Height,Cup Size,BMI
0,78,3,88.21,56.95,116.28,154.1,5,32.84651706902949
0,49,3,90.79,90.72,88.22,151.67,1,21.30083883703176
0,70,1,96.38,95.85,88.3,170.54,6,24.06830590717784
0,75,3,74.23,90.93,110.7,172.28,1,25.269202585905987
0,66,0,95.49,82.95,114.06,147.32,3,30.41028674209549
0,51,4,65.29,71.56,117.19,161.14,0,19.64099375171464
0,70,4,94.16,92.39,118.38,167.18,7,25.04548223795151
0,75,4,106.61,83.94,106.65,162.64,3,28.353490573273408
0,56,1,85.75,95.95,118.62,161.22,1,21.545183304188086
0,71,1,88.27,101.18,115.72,148.09,4,32.37478421807333
0,73,3,78.65,89.24,115.6,164.01,0,27.138272745076183
0,65,1,60.29,66.19,102.37,159.99,5,25.393799125696184
0,43,4,91.69,62.74,119.22,176.73,7,13.767272247671027
0,53,1,91.77,92.43,104.91,172.55,0,17.801063210483886
0,44,4,60.58,81.86,71.12,180.59,0,13.491656656802865
0,66,0,66.48,61.9,83.98,148.88,6,29.776333178472342
0,61,3,62.13,91.65,88.97,179.13,1,19.010484403691077
0,60,4,78.0,79.29,81.44,154.94,5,24.99333136263693
0,68,1,65.24,124.05,98.91,166.27,2,24.59694211756066
0,61,3,55.88,103.73,95.04,186.61,3,17.517011264997542
0,69,1,55.88,94.34,116.88,148.63,0,31.234613416364652
0,58,2,94.18,110.94,74.61,148.33,4,26.361492814795618
0,71,3,95.55,70.59,82.75,158.95,6,28.10200354421677
0,70,3,60.46,73.81,95.22,185.02,0,20.44846378929361
0,74,1,61.66,76.73,111.12,153.09,0,31.57461571740593
0,50,3,55.88,100.66,102.3,187.3,3,14.25261157728236
0,72,1,95.73,79.6,108.01,178.82,4,22.516470516727104
0,91,4,65.48,78.04,115.28,159.67,0,35.69396074932827
0,73,2,63.35,91.04,107.38,165.24,6,26.73575713701148
0,98,1,101.13,76.43,116.98,159.55,2,38.49749388189381
0,115,3,55.88,77.12,114.14,158.91,7,45.54024734001297
0,72,0,61.33,87.69,121.92,189.05,4,20.14555020120718
0,70,4,72.67,82.75,81.87,165.12,0,25.674304053241993
0,82,1,55.88,89.85,100.9,150.94,0,35.99193211872442
0,51,4,105.17,103.46,118.96,170.71,2,17.50057231160815
0,75,3,87.51,70.25,81.61,190.55,2,20.6558636040998
0,91,4,79.8,90.39,109.65,176.08,6,29.350893949530597
0,108,1,69.77,65.51,105.42,196.98,0,27.834247796617753
0,100,1,66.1,73.23,113.75,153.25,0,42.57935061167898
0,68,1,64.19,114.31,121.92,154.99,7,28.307502619245344
0,72,3,55.88,117.02,79.93,190.16,4,19.91104981850857
0,76,4,93.74,113.35,86.51,147.33,0,35.01315243732842
0,67,4,80.89,70.15,116.0,188.44,1,18.86811921371106
0,48,4,57.17,77.92,111.51,185.28,3,13.982478276821748
0,74,4,59.54,74.86,100.35,157.1,3,29.983294442839483
0,55,1,93.33,89.36,111.14,186.47,7,15.817751479650711
0,55,3,55.88,98.01,92.06,190.81,5,15.106380739940246
0,72,4,70.69,85.61,87.61,153.7,0,30.477880466599423
0,57,4,55.95,76.47,92.4,158.11,0,22.801119899804995
0,72,4,66.07,98.1,96.92,164.43,2,26.629951951910563
0,54,1,91.31,100.72,121.92,189.7,5,15.00579807364457
0,68,1,102.63,94.58,116.12,174.31,7,22.380217709557765
0,75,3,96.32,102.32,108.54,180.13,0,23.11474812187201
0,51,4,59.27,96.31,81.76,153.61,7,21.61380344960625
0,99,1,89.59,82.85,99.04,170.36,1,34.111430452292474
0,52,4,79.08,86.5,107.89,187.3,1,14.822716040373654
0,75,4,95.5,90.11,95.89,156.13,4,30.76724033389611
0,64,1,63.93,106.0,104.24,154.07,2,26.96148500051073
0,61,1,57.42,83.94,112.58,161.29,2,23.448493793881383
0,44,2,60.43,85.93,104.38,151.64,7,19.134852770528376
0,67,1,61.74,86.3,115.6,154.77,1,27.9705648963257
0,103,2,57.86,107.1,103.23,173.66,0,34.15368993349103
0,58,2,66.59,102.94,115.03,187.98,1,16.413632411449786
0,91,1,64.15,97.34,115.77,173.54,7,30.216364176068353
0,48,2,85.35,111.03,102.09,152.56,1,20.6233815801305
0,80,3,78.81,96.12,112.6,148.74,1,36.16050047868366
0,60,3,93.83,112.2,111.88,155.35,3,24.86158056048155
0,65,4,68.57,80.06,105.7,158.71,7,25.80505406752343
0,73,4,95.92,104.24,101.07,147.52,2,33.54447913382677
0,53,0,65.01,119.12,120.31,170.87,1,18.152825410725054
0,86,2,67.43,103.23,79.41,178.08,6,27.118655697712807
0,56,3,55.88,61.84,80.7,151.76,7,24.314950582294443
0,58,4,72.54,105.65,117.21,168.38,1,20.457237312742386
0,58,4,62.28,86.07,119.91,154.97,5,24.15086706880164
0,78,1,75.42,100.15,113.62,180.37,3,23.975407207614168
0,91,3,55.88,97.28,94.62,165.05,6,33.40491222905197
0,62,2,58.56,106.49,110.19,152.51,0,26.65600415035705
0,110,1,71.63,73.22,114.42,152.68,1,47.18765359581245
0,66,2,98.98,107.36,110.62,164.39,1,24.42267018670366
0,107,2,62.83,104.05,93.09,170.39,1,36.8549284034289
0,55,3,56.42,101.09,121.85,176.19,2,17.717407676142898
0,61,4,85.64,116.28,110.72,147.32,5,28.10647714042159
0,56,1,63.85,88.57,117.29,181.45,6,17.008815957853372
0,70,1,65.51,97.86,92.73,181.17,7,21.32678895831338
0,80,2,91.7,109.29,108.11,150.4,4,35.36668175645088
0,63,1,70.53,72.7,111.43,170.62,3,21.641166891169156
0,52,4,95.15,78.24,100.7,158.18,1,20.782615425327172
0,78,3,59.08,89.27,119.0,167.02,4,27.96131834088549
0,76,4,56.04,101.93,118.69,191.14,0,20.802255630182497
0,79,0,68.86,68.27,121.92,190.32,7,21.810128946341298
0,57,1,75.02,65.09,91.06,154.44,1,23.89765404528419
0,82,1,88.18,74.24,112.19,181.38,4,24.924993702791532
0,52,2,65.23,87.37,90.75,174.08,2,17.159537873053633
0,91,3,59.22,117.83,75.47,147.32,5,41.929334750464996
0,56,3,94.02,97.76,115.38,177.23,5,17.828448549082495
0,95,3,95.94,85.69,105.59,162.32,2,36.05616539477721
0,50,4,97.75,94.7,105.64,180.74,7,15.305990817458559
0,86,3,96.2,103.67,103.81,189.4,5,23.973889646513356
0,67,4,87.79,77.47,121.92,185.79,5,19.410205493788663
0,73,2,67.98,75.92,118.54,163.75,1,27.224520715576016
0,60,1,65.13,62.87,110.09,181.17,2,18.28010482141147
0,45,1,76.43,108.67,114.1,180.59,5,13.798285217184748
0,64,1,90.95,103.02,115.35,181.71,7,19.38305897809648
0,58,1,73.38,108.12,114.82,156.81,5,23.58742237465716
0,71,4,61.04,76.73,121.92,165.3,6,25.9843969186165
0,72,2,66.71,82.63,87.75,163.44,7,26.953538568357406
0,71,1,70.06,86.38,93.36,179.71,0,21.984361681318276
0,82,1,68.49,77.37,106.43,187.33,1,23.36679702784258
0,61,0,91.26,84.88,119.09,153.18,3,25.997147882738577
0,66,1,89.66,95.14,112.21,166.19,5,23.896492473196854
0,48,4,61.49,83.31,99.14,171.08,1,16.3999586939707
0,56,3,64.86,90.91,121.92,193.68,0,14.928579118312998
0,109,4,60.94,82.37,99.4,179.1,4,33.98093513662986
0,83,3,102.06,120.72,100.59,162.5,6,31.431952662721894
0,72,1,84.46,113.72,103.73,176.27,0,23.172649216565393
0,93,4,60.78,79.62,115.81,162.6,4,35.17562850905262
0,72,2,61.15,70.33,117.5,163.52,3,26.92717169434859
0,41,1,80.9,100.04,121.92,155.48,6,16.96034931767108
0,89,1,57.82,124.42,121.92,165.34,0,32.556232404911036
0,78,4,83.15,78.98,82.79,148.47,6,35.3848358802998
0,81,3,55.88,103.11,121.92,172.88,4,27.101636194702227
0,73,4,65.34,114.32,72.04,163.81,2,27.204580881736312
0,63,1,55.88,72.17,121.92,189.53,0,17.538184085674153
0,85,1,65.5,123.23,116.97,170.91,4,29.099396180339994
0,67,4,55.88,99.79,92.75,163.9,3,24.941174193255385
0,65,0,105.01,103.49,112.72,165.7,7,23.673819923814012
0,59,1,80.2,80.13,71.12,174.79,7,19.311626216627133
0,75,4,57.0,72.48,105.12,159.09,7,29.63299172301943
0,78,1,59.38,79.32,94.36,194.13,4,20.697090258967805
0,65,4,97.84,76.37,93.66,180.74,4,19.897788062696126
0,54,1,62.54,74.21,98.81,173.6,6,17.918197455881415
0,59,4,61.81,114.54,120.61,179.74,0,18.262597053476682
0,51,1,72.43,74.9,121.2,151.32,3,22.272938139089206
0,59,4,98.63,91.95,106.33,174.66,7,19.340384326085754
0,53,3,90.9,127.0,96.4,151.44,0,23.10971915604213
0,95,4,98.61,94.15,115.37,179.76,6,29.399333611803826
0,54,1,64.88,84.96,93.44,160.51,0,20.959917569457218
0,50,0,61.84,67.24,91.51,174.27,2,16.463597574831734
0,76,1,91.53,78.81,81.63,187.09,4,21.71263052944241
0,75,1,63.56,105.4,113.39,182.83,0,22.437080435757657
0,79,4,88.14,97.27,117.94,188.26,1,22.290046916203615
0,65,1,99.33,110.9,73.45,187.13,0,18.56207492973348
0,59,1,98.74,86.06,107.18,166.93,1,21.17304033615984
0,47,2,62.54,85.74,121.87,166.21,3,17.013104082793493
0,66,4,79.13,61.52,113.88,190.26,3,18.232614547312526
0,76,4,96.33,98.8,93.6,165.32,6,27.807554627648354
0,41,0,63.78,83.87,120.31,162.7,5,15.48847827212048
0,72,1,73.88,121.68,116.65,186.89,0,20.61390965755398
0,43,4,70.84,99.26,116.37,152.0,7,18.611495844875346
0,63,2,78.32,90.45,111.42,176.53,1,20.216385342454448
0,69,1,74.45,98.91,121.79,172.66,2,23.145449398687266
0,85,2,88.37,82.6,117.24,154.2,7,35.74787068859652
0,87,1,77.04,72.53,82.7,184.11,5,25.666372715895278
0,63,1,104.02,101.66,117.46,168.68,1,22.14182249214408
0,48,1,83.48,94.28,108.41,151.96,7,20.78656212504073
0,74,3,66.48,101.09,121.92,169.91,4,25.632669621653932
0,76,4,73.84,111.64,115.78,147.32,5,35.01790594544329
0,78,1,64.62,101.77,111.9,173.12,0,26.025561959949567
0,63,1,91.26,92.62,95.91,174.66,4,20.651596822769534
0,77,1,62.08,106.63,85.46,185.93,5,22.273670286544025
0,66,4,81.47,94.15,94.72,196.95,5,17.01500046307871
0,93,3,95.42,92.41,99.01,147.32,4,42.85085859113455
0,65,1,70.7,83.95,112.92,155.08,2,27.027244593536512
0,55,2,55.88,90.54,107.95,161.23,2,21.157823092201305
0,68,1,58.73,101.12,121.32,186.78,3,19.491630528897026
0,98,1,73.68,118.32,88.14,164.47,4,36.228695027359116
0,71,3,64.53,78.7,115.72,170.88,1,24.315089810489702
0,55,3,70.25,90.85,75.67,147.32,0,25.34190561841291
0,79,3,96.07,80.48,100.67,191.55,4,21.530929486819147
0,80,1,78.87,111.44,115.83,169.11,2,27.97379628763316
0,85,3,62.08,80.27,117.51,172.95,7,28.416971584950748
0,80,0,55.88,99.65,106.56,150.03,0,35.541337598862505
0,76,1,67.24,114.94,87.79,150.25,2,33.66546604245281
0,70,1,55.88,78.62,110.01,183.48,1,20.79316391110906
0,68,4,58.85,71.34,94.7,157.85,2,27.291018275049115
0,73,1,80.87,89.42,90.7,160.68,1,28.27477866813119
0,68,1,73.4,114.2,85.58,168.34,6,23.995746598648797
0,66,2,60.23,82.23,87.2,158.36,4,26.318004047677118
0,41,2,94.22,91.2,105.17,157.82,4,16.461135075401074
0,53,4,60.71,95.89,77.62,147.32,2,24.420381777743348
0,102,1,85.35,107.46,114.78,177.95,3,32.210998461214295
0,79,4,79.41,104.93,111.18,177.41,7,25.099836904754707
0,61,4,61.92,89.22,117.19,189.22,5,17.037103381400275
0,67,0,62.75,112.03,86.15,147.32,2,30.87104866243027
0,86,1,87.44,100.5,115.5,176.43,2,27.628263095044158
0,103,1,87.41,88.72,77.43,179.68,0,31.903457140387694
0,57,1,104.0,86.45,108.99,165.27,7,20.868287027647835
0,69,4,96.43,82.49,92.22,160.34,1,26.838938317569493
0,70,1,59.12,101.27,71.58,180.73,1,21.430758524951386
0,69,4,65.27,69.08,112.88,182.82,4,20.644372252570648
0,89,4,99.17,111.72,96.41,166.79,2,31.99263338342649
0,69,3,65.5,70.02,118.66,158.69,2,27.399962627245177
0,63,1,81.03,98.89,117.18,167.26,7,22.519376636774428
0,71,4,58.8,87.78,93.07,171.54,4,24.12834517926335
0,77,4,94.41,104.08,121.92,155.5,7,31.84417034563332
0,75,1,62.79,78.4,113.72,168.24,0,26.497368408557026
0,58,3,62.65,80.79,112.54,165.37,2,21.208724015551276
0,81,1,71.56,84.06,80.15,169.19,7,28.296690068739682
0,60,0,83.46,114.48,100.52,155.59,4,24.784940963984916
0,58,0,71.44,111.39,78.46,165.18,6,21.25754318422251
0,74,1,62.75,96.62,85.38,151.03,1,32.44182482651767
0,95,4,91.64,82.68,111.05,154.16,2,39.974238749111656
0,75,3,74.47,85.33,106.2,157.62,0,30.188297209533875
0,75,1,101.9,77.04,121.92,171.64,6,25.45799821329659
0,59,3,78.3,74.99,95.29,188.23,4,16.652303866420255
0,73,4,71.03,90.75,108.32,151.77,6,31.6920981210454
0,56,2,67.69,61.51,117.36,155.98,3,23.017078293956406
0,105,1,87.28,90.6,114.72,165.07,3,38.534789991945466
0,55,2,63.67,86.88,85.12,149.85,0,24.493406764566814
0,57,1,59.67,106.99,115.13,165.35,0,20.848098831692656
0,61,1,82.99,112.89,111.93,175.85,1,19.726275293592057
0,46,4,81.45,97.71,115.94,150.54,0,20.298035526115996
0,61,3,84.39,89.19,93.68,179.23,0,18.989276814529763
0,67,0,67.62,66.94,86.18,167.65,6,23.837883181741887
0,84,3,67.73,81.6,90.38,175.4,0,27.303612267903045
0,51,4,58.38,84.93,113.16,147.32,0,23.498857937073787
0,60,2,65.6,105.62,117.98,147.81,3,27.462724260777954
0,67,4,62.81,116.7,118.71,147.32,4,30.87104866243027
0,63,0,63.43,106.11,80.37,171.14,7,21.5098555631636
0,55,4,90.6,119.69,108.93,173.34,3,18.304804928755768
0,66,0,59.28,74.44,95.28,162.39,2,25.02795537292581
0,57,4,101.19,93.56,106.94,177.44,2,18.1038856604826
0,61,4,71.24,86.02,110.85,182.14,7,18.387351171121747
0,93,1,71.09,113.71,81.06,163.19,6,34.92173912468796
0,60,0,69.26,100.94,84.63,196.49,7,15.54069170701887
0,73,2,68.62,101.82,90.79,181.12,0,22.253075484773184
0,88,1,55.88,95.61,83.76,158.76,1,34.91407107527277
0,99,1,62.99,111.19,114.3,165.96,7,35.94416028951909
0,46,0,89.7,108.8,113.71,150.59,3,20.28455875755596
0,57,1,55.88,88.63,105.03,170.16,1,19.6861097462075
0,83,4,69.28,96.14,117.62,182.77,3,24.846674390430024
0,56,1,94.35,100.46,115.83,173.79,4,18.541226554647995
0,54,1,85.17,89.46,77.08,151.27,3,23.59870362531894
0,67,2,63.37,95.28,119.01,173.27,0,22.316601164055896
0,79,4,68.47,108.47,120.56,188.69,5,22.188570430880215
0,78,1,66.85,90.86,92.55,173.11,7,26.028568870430284
0,87,4,55.88,107.81,100.83,175.93,7,28.10861500973742
0,58,0,55.88,80.88,116.66,163.76,1,21.627799472532278
0,53,3,70.49,68.36,108.17,159.76,0,20.765374401110932
0,63,3,64.22,114.53,82.37,149.2,4,28.301073104816393
0,76,4,83.74,112.45,109.96,160.13,1,29.639316544035882
0,49,1,63.66,103.54,105.8,147.32,3,22.57733409640423
0,41,4,65.7,116.94,115.2,176.93,4,13.097273652669163
0,65,4,87.6,73.98,103.79,177.19,7,20.70307904886908
0,58,1,93.26,110.38,104.28,169.52,4,20.183017936327897
0,52,1,98.9,115.08,74.5,166.85,5,18.678883854071582
0,51,4,59.15,92.21,121.92,178.15,1,16.06935786924726
0,68,1,80.03,71.81,117.69,190.5,3,18.737815253408286
0,83,4,88.09,72.57,96.85,191.28,2,22.68500953579408
0,51,4,55.88,109.02,93.76,148.02,0,23.277127013204478
0,48,3,66.8,103.21,118.16,180.75,5,14.692125365150966
0,77,0,89.6,107.97,113.88,180.66,1,23.59210613766228
0,88,1,56.47,101.17,84.01,150.22,4,38.9966370895491
0,63,1,86.92,108.02,113.17,183.79,7,18.650771180820087
0,59,4,96.5,105.95,84.45,158.3,1,23.544538485144386
0,82,1,55.88,110.81,120.15,186.29,0,23.628424627145115
0,62,1,75.77,104.79,110.97,161.2,3,23.859515174651655
0,50,4,81.28,92.14,114.36,184.67,6,14.661462906869783
0,70,3,60.84,69.1,119.26,191.37,4,19.113944747958868
0,71,4,55.88,58.23,84.9,162.61,5,26.851209254230692
0,62,1,94.18,103.68,110.27,147.32,0,28.56723906075637
0,51,4,77.93,85.64,121.92,167.8,5,18.112828002005905
0,65,0,55.88,98.99,121.83,147.32,0,29.94952482176071
0,61,4,58.39,107.26,80.93,183.4,0,18.135568428175418
0,93,4,81.95,76.71,101.11,177.56,0,29.498007101952872
0,69,1,56.2,96.48,121.18,184.59,3,20.250360132844826
0,72,4,75.12,88.04,121.92,164.4,3,26.63967179924343
0,85,1,91.94,87.72,79.66,186.44,5,24.45348362831791
0,67,4,68.98,80.99,113.37,167.3,5,23.937727609382016
0,104,0,66.56,70.0,81.57,161.2,3,40.02241255102858
0,65,4,60.45,72.4,114.14,194.58,4,17.167891445172074
0,96,4,83.38,116.99,121.92,172.78,3,32.15764923082052
0,70,3,70.85,67.62,107.3,176.09,4,22.575046476941306
0,81,3,79.77,86.76,114.96,158.74,2,32.144913907110464
0,91,1,83.49,108.63,88.98,153.15,7,38.797825914794636
0,74,1,79.22,99.6,107.46,188.9,1,20.73804458735635
0,49,3,74.48,117.28,114.41,157.66,1,19.71301423751131
0,87,1,79.35,59.34,120.45,179.74,2,26.929592265296126
0,77,4,99.58,106.42,120.67,179.37,3,23.932667596764723
0,59,1,66.69,71.49,79.78,160.59,7,22.877839846132794
0,60,0,89.59,93.45,92.95,159.89,6,23.46975982663296
0,88,4,61.76,91.65,104.08,171.77,5,29.825521141924035
0,70,1,62.07,113.97,114.09,152.55,1,30.079708003383104
0,60,1,63.35,65.2,102.61,148.96,0,27.040325995285894
0,49,1,61.92,87.18,102.64,168.79,2,17.19897850282478
0,74,3,70.35,66.52,107.05,169.32,7,25.81161627653176
0,96,0,88.15,97.36,82.27,153.18,2,40.913544208900056
0,67,1,62.96,101.49,83.95,165.86,4,24.355187681875996
0,49,3,91.17,89.45,84.04,163.89,3,18.242786250379243
0,76,0,60.25,79.44,113.75,152.41,0,32.71799382595098
0,60,4,78.16,79.7,88.33,170.37,6,20.67116737926899
0,57,4,66.57,88.84,118.33,147.32,2,26.26342945908247
0,64,4,56.63,95.65,88.1,152.87,6,27.386431261690024
0,45,4,91.08,79.8,115.6,166.73,0,16.187695014285982
0,99,0,63.23,114.7,116.63,152.75,0,42.429973133040995
0,70,1,84.65,90.06,121.92,171.24,4,23.871933813794875
0,45,1,62.07,80.98,103.21,149.23,3,20.206925291391386
0,50,1,70.15,75.75,112.26,148.44,2,22.691756415286303
0,75,3,57.93,71.99,93.4,153.09,7,32.00129971358709
0,58,3,68.78,125.16,102.58,171.2,7,19.78884618743995
0,63,0,59.29,70.3,119.05,166.61,1,22.69543026899117
0,86,1,58.35,82.75,119.07,147.32,7,39.62552514879109
0,63,2,60.92,85.97,115.22,169.47,0,21.935871357521137
0,83,1,81.17,100.97,112.81,154.31,4,34.85699545944798
0,72,4,77.22,76.49,117.5,175.61,7,23.347157368962264
0,55,4,56.0,93.44,109.22,156.05,7,22.585782598906988
0,69,3,72.13,97.86,121.92,168.26,1,24.3717840636196
0,74,1,63.61,85.94,114.39,167.42,0,26.40079741253919
0,73,3,70.4,85.03,113.08,162.44,0,27.665396473782206
0,66,2,57.02,95.21,105.77,164.42,0,24.413758700712194
0,59,2,77.97,102.33,108.71,147.51,7,27.114967337425245
0,44,1,55.88,105.68,121.92,172.42,5,14.800534342345859
0,79,2,61.7,110.91,103.92,174.32,1,25.99756404799369
0,80,1,65.48,94.59,105.17,148.79,5,36.13620151724979
0,61,1,86.4,92.41,121.09,173.44,4,20.278288864530715
0,68,4,98.8,83.84,77.29,179.99,0,20.989986476923402
0,74,3,62.34,85.81,113.55,150.33,2,32.74465392748295
0,74,1,55.88,81.89,106.68,158.08,0,29.612690340769387
0,64,2,74.39,95.16,84.71,171.33,5,21.802843839628103
0,84,3,60.79,78.04,90.12,151.86,5,36.42440741261667
0,61,1,83.19,112.17,108.08,152.4,3,26.26394141677172
0,78,3,62.1,98.6,100.82,162.82,6,29.422468182656075
0,81,1,57.17,97.44,87.53,175.5,7,26.29848783694938
0,58,1,101.9,106.99,117.58,147.6,5,26.622894955236813
0,84,3,59.77,80.72,102.91,197.18,6,21.60496472212759
0,61,1,68.2,84.47,93.11,173.07,1,20.365085964416476
0,69,1,68.52,80.57,83.15,176.5,4,22.149282957089778
0,92,1,63.74,89.34,114.67,152.68,2,39.46603755286132
0,76,2,66.91,116.89,109.55,161.73,2,29.05577201532238
0,51,4,55.88,127.0,106.33,177.79,1,16.134500179964533
0,51,4,56.61,81.5,102.87,177.88,6,16.11817751678326
0,59,1,86.73,73.68,108.49,179.12,1,18.38924294865414
0,71,4,71.71,85.99,104.69,170.06,1,24.550141478661796
0,65,3,63.33,105.8,112.51,170.79,4,22.28376036920365
0,62,0,57.39,117.71,95.27,154.65,5,25.923392820202768
0,43,2,58.82,113.78,101.16,147.71,3,19.708277074414063
0,75,0,101.8,101.52,101.89,175.91,3,24.23707496819102
0,58,1,64.18,105.46,78.41,169.14,6,20.273808550566848
0,63,2,64.34,92.75,97.48,158.61,6,25.042600145984046
0,77,4,71.56,127.0,107.07,148.11,5,35.101199790463156
0,61,1,88.13,90.26,115.46,171.78,4,20.672101951933065
0,60,1,62.72,113.12,121.92,186.34,6,17.27981418531972
0,64,2,83.59,98.18,121.92,147.32,0,29.48876290142593
0,81,1,63.73,81.36,115.24,176.57,0,25.98072014380079
0,75,1,61.96,70.56,100.41,180.45,0,23.032839992933525
0,47,3,84.51,86.01,107.03,149.09,5,21.144665951416094
0,75,3,94.79,67.49,118.34,181.34,0,22.80730868782449
0,45,4,89.97,97.15,82.53,164.48,0,16.63360251479962
0,73,4,82.99,98.68,121.48,196.1,0,18.98312348313792
0,54,4,62.91,111.68,115.28,185.21,2,15.74218081287555
0,74,1,75.57,85.69,118.18,192.34,1,20.00287846827342
0,76,0,61.45,66.51,112.14,182.35,6,22.856096288523332
0,51,1,62.55,94.1,88.75,150.48,0,22.522293360873068
0,58,4,88.08,87.38,87.15,165.64,5,21.139638186199218
0,66,1,96.36,87.92,83.78,180.39,3,20.28238482161463
0,78,1,61.18,89.93,118.1,166.37,1,28.180232340885404
0,82,4,100.53,118.23,105.93,179.26,4,25.518025566049246
0,80,4,68.05,88.2,108.18,177.74,3,25.323261242524556
0,68,0,59.9,92.24,92.91,148.41,6,30.873266552914117
0,78,1,70.8,93.16,92.39,192.65,7,21.01631532933408
0,53,4,94.89,82.06,100.91,160.38,6,20.60513438583116
0,84,1,70.76,97.04,113.76,159.22,2,33.13477660320605
0,67,3,60.53,113.2,121.92,147.32,4,30.87104866243027
0,62,1,91.84,98.63,78.39,178.04,4,19.55944458445922
0,41,1,62.69,91.25,116.73,147.32,0,18.891238733725988
0,62,4,55.88,109.41,120.25,155.28,4,25.713467433545123
0,41,1,55.88,95.45,102.56,189.89,5,11.370502754350376
0,74,3,89.98,96.2,108.47,161.47,2,28.3823289487455
0,85,1,62.98,89.46,82.13,186.09,1,24.54555486195593
0,69,3,66.69,84.88,121.92,180.98,0,21.066283430466815
0,55,1,62.94,76.78,105.15,186.33,3,15.84152990652296
0,54,1,57.99,79.12,108.69,151.6,7,23.496077025361842
0,62,1,82.85,86.61,84.96,174.02,4,20.47355977786108
0,43,1,100.89,106.05,110.31,190.58,0,11.838967009490478
0,75,1,55.88,89.56,96.09,172.58,2,25.18142680811474
0,60,0,62.53,93.4,117.2,147.32,1,27.64571522008681
0,75,1,96.77,91.6,108.43,186.52,0,21.558098396817925
0,86,4,55.88,58.07,112.05,186.87,3,24.627440589027213
0,74,3,72.57,100.34,115.28,188.13,5,20.908150075728898
0,61,1,80.99,67.75,101.93,167.76,0,21.674695258048548
0,54,1,60.31,110.16,92.34,168.44,5,19.032826748097467
0,87,3,85.9,74.98,103.93,151.24,4,38.03521847884167
0,44,1,56.88,99.03,73.21,147.32,3,20.273524494730328
0,48,4,78.01,121.28,90.23,147.32,2,22.116572176069447
0,62,1,61.42,114.33,84.7,150.66,5,27.31465775553272
0,83,1,55.88,61.6,87.27,179.18,7,25.85229052726849
0,65,4,98.88,92.67,92.69,170.28,3,22.417442972370285
0,64,0,64.29,81.52,80.06,180.62,7,19.617709450712592
0,60,2,64.4,76.98,85.01,170.69,2,20.59373375036422
0,54,1,97.3,121.64,85.94,154.49,5,22.625230556860423
0,60,1,87.15,81.12,113.23,147.32,0,27.64571522008681
0,59,3,65.58,84.36,108.46,183.81,1,17.46279442874465
0,41,4,65.07,111.61,107.24,158.5,0,16.320194250116927
0,56,3,99.62,98.35,111.64,153.99,6,23.615817775222038
0,90,4,89.8,83.81,119.67,155.25,7,37.34042801465612
0,59,4,59.81,69.76,111.67,183.12,4,17.594642716385717
0,69,4,56.57,85.09,90.89,164.09,5,25.626238320651545
0,47,3,67.43,107.81,119.16,183.14,5,14.013010203415362
0,82,1,61.7,111.86,87.33,169.17,0,28.652805634332424
0,53,4,62.78,97.71,96.81,172.78,0,17.753702179515493
0,82,2,90.33,101.94,105.66,150.31,0,36.294273098763114
0,76,1,72.2,70.86,119.62,182.87,0,22.72629618974297
0,77,1,71.39,94.85,115.42,185.17,5,22.45688277777548
0,90,3,63.94,89.04,121.61,167.07,0,32.243751410865656
0,66,4,57.27,102.47,121.92,147.32,4,30.41028674209549
0,76,3,100.68,94.7,119.97,161.8,1,29.030636489065376
0,105,1,70.86,57.01,83.3,153.92,5,44.31994264374722
0,72,1,58.73,72.97,92.91,155.74,4,29.684665243308952
0,58,2,83.06,112.06,118.5,161.42,7,22.25939250801964
0,92,4,73.13,59.94,105.09,170.96,0,31.47739682037782
