Gender,Weight,Body Shape Index,Waist,Hips,Bust/Chest,Height,Cup Size
Female,72,2,61.15,70.33,117.5,163.52,C
Female,41,1,80.9,100.04,121.92,155.48,E
Female,89,1,57.82,124.42,121.92,165.34,A
Female,78,4,83.15,78.98,82.79,148.47,E
Female,81,3,55.88,103.11,121.92,172.88,D
Female,73,4,65.34,114.32,72.04,163.81,B
Female,63,1,55.88,72.17,121.92,189.53,A
Female,85,1,65.5,123.23,116.97,170.91,D
Female,67,4,55.88,99.79,92.75,163.9,C
Female,65,0,105.01,103.49,112.72,165.7,F
Female,59,1,80.2,80.13,71.12,174.79,F
Female,75,4,57.0,72.48,105.12,159.09,F
Female,78,1,59.38,79.32,94.36,194.13,D
Female,65,4,97.84,76.37,93.66,180.74,D
Female,54,1,62.54,74.21,98.81,173.6,E
Female,59,4,61.81,114.54,120.61,179.74,A
Female,51,1,72.43,74.9,121.2,151.32,C
Female,59,4,98.63,91.95,106.33,174.66,F
Female,53,3,90.9,127.0,96.4,151.44,A
Female,95,4,98.61,94.15,115.37,179.76,E
Female,54,1,64.88,84.96,93.44,160.51,A
Female,50,0,61.84,67.24,91.51,174.27,B
Female,76,1,91.53,78.81,81.63,187.09,D
Female,75,1,63.56,105.4,113.39,182.83,A
Female,79,4,88.14,97.27,117.94,188.26,AA
Female,65,1,99.33,110.9,73.45,187.13,A
Female,59,1,98.74,86.06,107.18,166.93,AA
Female,47,2,62.54,85.74,121.87,166.21,C
Female,66,4,79.13,61.52,113.88,190.26,C
Female,76,4,96.33,98.8,93.6,165.32,E
Female,41,0,63.78,83.87,120.31,162.7,DD
Female,72,1,73.88,121.68,116.65,186.89,A
Female,43,4,70.84,99.26,116.37,152.0,F
Female,63,2,78.32,90.45,111.42,176.53,AA
Female,69,1,74.45,98.91,121.79,172.66,B
Female,85,2,88.37,82.6,117.24,154.2,F
Female,87,1,77.04,72.53,82.7,184.11,DD
Female,63,1,104.02,101.66,117.46,168.68,AA
Female,48,1,83.48,94.28,108.41,151.96,F
Female,74,3,66.48,101.09,121.92,169.91,D
Female,76,4,73.84,111.64,115.78,147.32,DD
Female,78,1,64.62,101.77,111.9,173.12,A
Female,63,1,91.26,92.62,95.91,174.66,D
Female,77,1,62.08,106.63,85.46,185.93,DD
Female,66,4,81.47,94.15,94.72,196.95,DD
Female,93,3,95.42,92.41,99.01,147.32,D
Female,65,1,70.7,83.95,112.92,155.08,B
Female,55,2,55.88,90.54,107.95,161.23,B
Female,68,1,58.73,101.12,121.32,186.78,C
Female,98,1,73.68,118.32,88.14,164.47,D
Female,71,3,64.53,78.7,115.72,170.88,AA
Female,55,3,70.25,90.85,75.67,147.32,A
Female,79,3,96.07,80.48,100.67,191.55,D
Female,80,1,78.87,111.44,115.83,169.11,B
Female,85,3,62.08,80.27,117.51,172.95,F
Female,80,0,55.88,99.65,106.56,150.03,A
Female,76,1,67.24,114.94,87.79,150.25,B
Female,70,1,55.88,78.62,110.01,183.48,AA
Female,68,4,58.85,71.34,94.7,157.85,B
Female,73,1,80.87,89.42,90.7,160.68,AA
Female,68,1,73.4,114.2,85.58,168.34,E
Female,66,2,60.23,82.23,87.2,158.36,D
Female,41,2,94.22,91.2,105.17,157.82,D
Female,53,4,60.71,95.89,77.62,147.32,B
Female,102,1,85.35,107.46,114.78,177.95,C
Female,79,4,79.41,104.93,111.18,177.41,F
Female,61,4,61.92,89.22,117.19,189.22,DD
Female,67,0,62.75,112.03,86.15,147.32,B
Female,86,1,87.44,100.5,115.5,176.43,B
Female,103,1,87.41,88.72,77.43,179.68,A
Female,57,1,104.0,86.45,108.99,165.27,F
Female,69,4,96.43,82.49,92.22,160.34,AA
Female,70,1,59.12,101.27,71.58,180.73,AA
Female,69,4,65.27,69.08,112.88,182.82,D
Female,89,4,99.17,111.72,96.41,166.79,B
Female,69,3,65.5,70.02,118.66,158.69,B
Female,63,1,81.03,98.89,117.18,167.26,F
Female,71,4,58.8,87.78,93.07,171.54,D
Female,77,4,94.41,104.08,121.92,155.5,F
Female,75,1,62.79,78.4,113.72,168.24,A
Female,58,3,62.65,80.79,112.54,165.37,B
Female,81,1,71.56,84.06,80.15,169.19,F
Female,60,0,83.46,114.48,100.52,155.59,D
Female,58,0,71.44,111.39,78.46,165.18,E
Female,74,1,62.75,96.62,85.38,151.03,AA
Female,95,4,91.64,82.68,111.05,154.16,B
Female,75,3,74.47,85.33,106.2,157.62,A
Female,75,1,101.9,77.04,121.92,171.64,E
Female,59,3,78.3,74.99,95.29,188.23,D
Female,73,4,71.03,90.75,108.32,151.77,E
Female,56,2,67.69,61.51,117.36,155.98,C
Female,105,1,87.28,90.6,114.72,165.07,C
Female,55,2,63.67,86.88,85.12,149.85,A
Female,57,1,59.67,106.99,115.13,165.35,A
Female,61,1,82.99,112.89,111.93,175.85,AA
Female,46,4,81.45,97.71,115.94,150.54,A
Female,61,3,84.39,89.19,93.68,179.23,A
Female,67,0,67.62,66.94,86.18,167.65,E
Female,84,3,67.73,81.6,90.38,175.4,A
Female,51,4,58.38,84.93,113.16,147.32,A
Female,60,2,65.6,105.62,117.98,147.81,C
Female,67,4,62.81,116.7,118.71,147.32,D
Female,63,0,63.43,106.11,80.37,171.14,F
Female,55,4,90.6,119.69,108.93,173.34,C
Female,66,0,59.28,74.44,95.28,162.39,B
Female,57,4,101.19,93.56,106.94,177.44,B
Female,61,4,71.24,86.02,110.85,182.14,F
Female,93,1,71.09,113.71,81.06,163.19,E
Female,60,0,69.26,100.94,84.63,196.49,F
Female,73,2,68.62,101.82,90.79,181.12,A
Female,88,1,55.88,95.61,83.76,158.76,AA
Female,99,1,62.99,111.19,114.3,165.96,F
Female,46,0,89.7,108.8,113.71,150.59,C
Female,57,1,55.88,88.63,105.03,170.16,AA
Female,83,4,69.28,96.14,117.62,182.77,C
Female,56,1,94.35,100.46,115.83,173.79,D
Female,54,1,85.17,89.46,77.08,151.27,C
Female,67,2,63.37,95.28,119.01,173.27,A
Female,79,4,68.47,108.47,120.56,188.69,DD
Female,78,1,66.85,90.86,92.55,173.11,F
Female,87,4,55.88,107.81,100.83,175.93,F
Female,58,0,55.88,80.88,116.66,163.76,AA
Female,53,3,70.49,68.36,108.17,159.76,A
Female,63,3,64.22,114.53,82.37,149.2,D
Female,76,4,83.74,112.45,109.96,160.13,AA
Female,49,1,63.66,103.54,105.8,147.32,C
Female,41,4,65.7,116.94,115.2,176.93,D
Female,65,4,87.6,73.98,103.79,177.19,F
Female,58,1,93.26,110.38,104.28,169.52,D
Female,52,1,98.9,115.08,74.5,166.85,DD
Female,51,4,59.15,92.21,121.92,178.15,AA
Female,68,1,80.03,71.81,117.69,190.5,C
Female,83,4,88.09,72.57,96.85,191.28,B
Female,51,4,55.88,109.02,93.76,148.02,A
Female,48,3,66.8,103.21,118.16,180.75,DD
Female,77,0,89.6,107.97,113.88,180.66,AA
Female,88,1,56.47,101.17,84.01,150.22,D
Female,63,1,86.92,108.02,113.17,183.79,F
Female,59,4,96.5,105.95,84.45,158.3,AA
Female,82,1,55.88,110.81,120.15,186.29,A
Female,62,1,75.77,104.79,110.97,161.2,C
Female,50,4,81.28,92.14,114.36,184.67,E
Female,70,3,60.84,69.1,119.26,191.37,D
Female,71,4,55.88,58.23,84.9,162.61,DD
Female,62,1,94.18,103.68,110.27,147.32,A
Female,51,4,77.93,85.64,121.92,167.8,DD
Female,65,0,55.88,98.99,121.83,147.32,A
Female,61,4,58.39,107.26,80.93,183.4,A
Female,93,4,81.95,76.71,101.11,177.56,A
Female,69,1,56.2,96.48,121.18,184.59,C
Female,72,4,75.12,88.04,121.92,164.4,C
Female,85,1,91.94,87.72,79.66,186.44,DD
Female,67,4,68.98,80.99,113.37,167.3,DD
Female,104,0,66.56,70.0,81.57,161.2,C
Female,65,4,60.45,72.4,114.14,194.58,D
Female,96,4,83.38,116.99,121.92,172.78,C
Female,70,3,70.85,67.62,107.3,176.09,D
Female,81,3,79.77,86.76,114.96,158.74,B
Female,91,1,83.49,108.63,88.98,153.15,F
Female,74,1,79.22,99.6,107.46,188.9,AA
Female,49,3,74.48,117.28,114.41,157.66,AA
Female,87,1,79.35,59.34,120.45,179.74,B
Female,77,4,99.58,106.42,120.67,179.37,C
Female,59,1,66.69,71.49,79.78,160.59,F
Female,60,0,89.59,93.45,92.95,159.89,E
Female,88,4,61.76,91.65,104.08,171.77,DD
Female,70,1,62.07,113.97,114.09,152.55,AA
Female,60,1,63.35,65.2,102.61,148.96,A
Female,49,1,61.92,87.18,102.64,168.79,B
Female,74,3,70.35,66.52,107.05,169.32,F
Female,96,0,88.15,97.36,82.27,153.18,B
Female,67,1,62.96,101.49,83.95,165.86,D
Female,49,3,91.17,89.45,84.04,163.89,C
Female,76,0,60.25,79.44,113.75,152.41,A
Female,60,4,78.16,79.7,88.33,170.37,E
Female,57,4,66.57,88.84,118.33,147.32,B
Female,64,4,56.63,95.65,88.1,152.87,E
Female,45,4,91.08,79.8,115.6,166.73,A
Female,99,0,63.23,114.7,116.63,152.75,A
Female,70,1,84.65,90.06,121.92,171.24,D
Female,45,1,62.07,80.98,103.21,149.23,C
Female,50,1,70.15,75.75,112.26,148.44,B
Female,75,3,57.93,71.99,93.4,153.09,F
Female,58,3,68.78,125.16,102.58,171.2,F
Female,63,0,59.29,70.3,119.05,166.61,AA
Female,86,1,58.35,82.75,119.07,147.32,F
Female,63,2,60.92,85.97,115.22,169.47,A
Female,83,1,81.17,100.97,112.81,154.31,D
Female,72,4,77.22,76.49,117.5,175.61,F
Female,55,4,56.0,93.44,109.22,156.05,F
Female,69,3,72.13,97.86,121.92,168.26,AA
Female,74,1,63.61,85.94,114.39,167.42,A
Female,73,3,70.4,85.03,113.08,162.44,A
Female,66,2,57.02,95.21,105.77,164.42,A
Female,59,2,77.97,102.33,108.71,147.51,F
Female,44,1,55.88,105.68,121.92,172.42,DD
Female,79,2,61.7,110.91,103.92,174.32,AA
Female,80,1,65.48,94.59,105.17,148.79,DD
Female,61,1,86.4,92.41,121.09,173.44,D
Female,68,4,98.8,83.84,77.29,179.99,A
Female,74,3,62.34,85.81,113.55,150.33,B
Female,74,1,55.88,81.89,106.68,158.08,A
Female,64,2,74.39,95.16,84.71,171.33,DD
Female,84,3,60.79,78.04,90.12,151.86,DD
Female,61,1,83.19,112.17,108.08,152.4,C
Female,78,3,62.1,98.6,100.82,162.82,E
Female,81,1,57.17,97.44,87.53,175.5,F
Female,58,1,101.9,106.99,117.58,147.6,DD
Female,84,3,59.77,80.72,102.91,197.18,E
Female,61,1,68.2,84.47,93.11,173.07,AA
Female,69,1,68.52,80.57,83.15,176.5,D
Female,92,1,63.74,89.34,114.67,152.68,B
Female,76,2,66.91,116.89,109.55,161.73,B
Female,51,4,55.88,127.0,106.33,177.79,AA
Female,51,4,56.61,81.5,102.87,177.88,E
Female,59,1,86.73,73.68,108.49,179.12,AA
Female,71,4,71.71,85.99,104.69,170.06,AA
Female,65,3,63.33,105.8,112.51,170.79,D
Female,62,0,57.39,117.71,95.27,154.65,DD
Female,43,2,58.82,113.78,101.16,147.71,C
Female,75,0,101.8,101.52,101.89,175.91,C
Female,58,1,64.18,105.46,78.41,169.14,E
Female,63,2,64.34,92.75,97.48,158.61,E
Female,77,4,71.56,127.0,107.07,148.11,DD
Female,61,1,88.13,90.26,115.46,171.78,D
Female,60,1,62.72,113.12,121.92,186.34,E
Female,64,2,83.59,98.18,121.92,147.32,A
Female,81,1,63.73,81.36,115.24,176.57,A
Female,75,1,61.96,70.56,100.41,180.45,A
Female,47,3,84.51,86.01,107.03,149.09,DD
Female,75,3,94.79,67.49,118.34,181.34,A
Female,45,4,89.97,97.15,82.53,164.48,A
Female,73,4,82.99,98.68,121.48,196.1,A
Female,54,4,62.91,111.68,115.28,185.21,B
Female,74,1,75.57,85.69,118.18,192.34,AA
Female,76,0,61.45,66.51,112.14,182.35,E
Female,51,1,62.55,94.1,88.75,150.48,A
Female,58,4,88.08,87.38,87.15,165.64,DD
Female,66,1,96.36,87.92,83.78,180.39,C
Female,78,1,61.18,89.93,118.1,166.37,AA
Female,82,4,100.53,118.23,105.93,179.26,D
Female,80,4,68.05,88.2,108.18,177.74,C
Female,68,0,59.9,92.24,92.91,148.41,E
Female,78,1,70.8,93.16,92.39,192.65,F
Female,53,4,94.89,82.06,100.91,160.38,E
Female,84,1,70.76,97.04,113.76,159.22,B
Female,67,3,60.53,113.2,121.92,147.32,D
Female,62,1,91.84,98.63,78.39,178.04,D
Female,41,1,62.69,91.25,116.73,147.32,A
Female,62,4,55.88,109.41,120.25,155.28,D
Female,41,1,55.88,95.45,102.56,189.89,DD
Female,74,3,89.98,96.2,108.47,161.47,B
Female,85,1,62.98,89.46,82.13,186.09,AA
Female,69,3,66.69,84.88,121.92,180.98,A
Female,55,1,62.94,76.78,105.15,186.33,C
Female,54,1,57.99,79.12,108.69,151.6,F
Female,62,1,82.85,86.61,84.96,174.02,D
Female,43,1,100.89,106.05,110.31,190.58,A
Female,75,1,55.88,89.56,96.09,172.58,B
Female,60,0,62.53,93.4,117.2,147.32,AA
Female,75,1,96.77,91.6,108.43,186.52,A
Female,86,4,55.88,58.07,112.05,186.87,C
Female,74,3,72.57,100.34,115.28,188.13,DD
Female,61,1,80.99,67.75,101.93,167.76,A
Female,54,1,60.31,110.16,92.34,168.44,DD
Female,87,3,85.9,74.98,103.93,151.24,D
Female,44,1,56.88,99.03,73.21,147.32,C
Female,48,4,78.01,121.28,90.23,147.32,B
Female,62,1,61.42,114.33,84.7,150.66,DD
Female,83,1,55.88,61.6,87.27,179.18,F
Female,65,4,98.88,92.67,92.69,170.28,C
Female,64,0,64.29,81.52,80.06,180.62,F
Female,60,2,64.4,76.98,85.01,170.69,B
Female,54,1,97.3,121.64,85.94,154.49,DD
Female,60,1,87.15,81.12,113.23,147.32,A
Female,59,3,65.58,84.36,108.46,183.81,AA
Female,41,4,65.07,111.61,107.24,158.5,A
Female,56,3,99.62,98.35,111.64,153.99,E
Female,90,4,89.8,83.81,119.67,155.25,F
Female,59,4,59.81,69.76,111.67,183.12,D
Female,69,4,56.57,85.09,90.89,164.09,DD
Female,47,3,67.43,107.81,119.16,183.14,DD
Female,82,1,61.7,111.86,87.33,169.17,A
Female,53,4,62.78,97.71,96.81,172.78,A
Female,82,2,90.33,101.94,105.66,150.31,A
Female,76,1,72.2,70.86,119.62,182.87,A
Female,77,1,71.39,94.85,115.42,185.17,DD
Female,90,3,63.94,89.04,121.61,167.07,A
Female,66,4,57.27,102.47,121.92,147.32,D
Female,76,3,100.68,94.7,119.97,161.8,AA
Female,105,1,70.86,57.01,83.3,153.92,DD
Female,72,1,58.73,72.97,92.91,155.74,D
Female,58,2,83.06,112.06,118.5,161.42,F
Female,92,4,73.13,59.94,105.09,170.96,A
Female,46,4,65.38,66.41,106.52,175.55,F
Female,68,1,90.14,90.28,102.54,152.04,AA
Female,77,1,71.34,118.72,90.08,166.18,E
Female,49,4,67.71,87.48,90.59,154.13,F
Female,68,3,73.06,121.37,116.73,152.8,C
Female,70,0,97.09,101.97,101.62,178.66,D
Female,65,3,93.61,94.24,98.53,176.38,D
Female,57,4,63.86,107.16,102.01,170.11,E
Female,92,1,80.49,94.06,79.29,162.93,A
Female,93,0,61.32,74.83,119.76,179.29,F
Female,82,3,65.03,87.15,108.34,149.81,D
Female,76,0,96.61,61.97,112.63,171.5,B
Female,65,1,66.08,86.3,121.92,159.47,A
Female,49,1,55.88,112.88,113.58,153.93,DD
Female,88,1,89.78,116.1,85.88,188.34,AA
Female,46,4,81.79,117.96,78.78,160.68,F
Female,67,1,55.88,86.21,105.93,155.62,C
Female,97,1,59.96,89.39,115.07,147.32,DD
Female,43,0,69.65,87.79,82.18,172.98,B
Female,73,4,64.79,74.67,102.65,194.87,AA
Female,73,3,69.42,125.76,84.62,154.34,A
Female,46,4,89.82,86.46,121.84,170.83,D
Female,84,4,95.05,77.14,82.28,191.9,D
Female,85,4,85.29,96.88,101.91,166.88,C
Female,45,2,79.04,83.39,109.91,187.8,F
Female,64,4,78.1,95.81,112.88,171.01,E
Female,46,4,64.9,77.44,111.97,167.54,F
Female,65,3,65.04,62.42,87.01,188.11,C
Female,66,4,68.71,81.26,85.75,155.43,DD
Female,63,3,56.98,95.75,115.51,159.48,A
Female,55,4,62.54,79.29,116.87,156.99,AA
Female,80,1,64.95,83.23,100.84,153.84,C
Female,74,1,58.45,81.23,116.11,191.15,A
Female,104,1,79.75,127.0,108.97,162.23,E
Female,49,0,70.21,88.96,92.17,154.2,D
Female,57,2,79.38,113.71,83.55,166.08,B
Female,47,3,75.3,57.09,116.72,179.33,E
Female,50,0,62.75,63.45,116.94,150.89,AA
Female,58,0,64.6,83.24,80.8,180.87,E
Female,63,1,71.87,110.26,90.97,159.98,E
Female,67,4,80.68,113.57,97.59,182.11,F
Female,86,1,102.53,127.0,115.93,171.59,F
Female,75,4,67.18,80.5,112.24,179.01,F
Female,69,0,86.5,105.02,107.86,166.79,D
Female,52,1,90.69,74.08,107.27,147.32,C
Female,78,1,87.84,80.77,103.66,158.5,E
Female,68,1,60.91,62.66,107.45,147.32,A
Female,72,1,78.8,84.52,96.1,188.19,A
Female,66,3,78.69,102.85,108.12,167.88,A
Female,67,4,84.01,117.54,112.49,159.94,F
Female,95,1,59.27,92.8,84.67,149.44,A
Female,62,4,64.24,110.81,110.02,169.76,DD
Female,63,4,58.57,96.08,121.92,175.71,B
Female,67,1,87.68,102.64,80.74,187.52,E
Female,52,3,83.22,111.81,103.36,168.97,E
Female,59,1,79.52,99.5,112.71,163.22,C
Female,48,3,77.35,114.14,117.52,160.29,DD
Female,89,4,87.97,103.27,109.04,171.08,DD
Female,69,1,70.96,77.2,113.16,158.41,DD
Female,63,3,93.23,99.68,118.32,156.98,A
Female,76,2,94.63,85.33,113.01,163.95,D
Female,76,2,64.07,113.11,108.89,176.18,C
Female,70,1,85.39,58.68,102.38,180.3,AA
Female,69,4,80.29,115.81,84.71,152.86,E
Female,65,3,60.8,101.85,74.46,166.09,C
Female,68,1,78.91,90.78,89.9,173.37,DD
Female,86,0,55.88,80.94,115.09,152.87,B
Female,57,1,103.21,106.95,83.22,163.7,A
Female,69,1,92.26,121.0,84.73,171.16,B
Female,64,1,68.84,108.08,89.7,189.32,DD
Female,87,4,98.0,74.35,108.96,189.78,E
Female,83,1,57.49,68.53,106.5,166.93,A
Female,41,1,77.91,120.17,112.87,164.85,D
Female,66,1,94.07,71.59,87.84,183.41,F
Female,103,1,90.91,97.52,112.81,179.59,D
Female,77,4,92.83,93.0,113.12,188.73,B
Female,78,1,58.03,86.79,83.71,152.98,A
Female,62,1,59.19,114.31,80.24,147.33,D
Female,71,1,76.43,93.19,118.06,151.94,A
Female,72,3,57.12,89.69,94.1,188.69,D
Female,87,0,81.82,92.4,102.96,158.84,D
Female,80,3,59.62,89.51,116.75,189.91,AA
Female,76,1,68.05,84.08,79.8,166.51,AA
Female,61,3,87.55,103.31,121.92,150.48,A
Female,41,4,57.74,103.97,85.91,147.32,C
Female,79,0,58.99,98.19,104.92,174.69,C
Female,84,4,69.11,83.54,115.88,174.62,F
Female,51,4,81.79,104.97,117.45,180.02,F
Female,56,4,94.73,92.66,117.31,192.74,D
Female,88,2,56.03,68.76,111.72,176.32,F
Female,65,1,85.07,79.23,100.71,147.59,F
Female,67,4,60.21,64.93,113.49,179.8,DD
Female,77,1,70.46,102.74,81.81,147.32,C
Female,48,4,55.88,80.98,97.38,178.01,B
Female,62,1,58.72,116.22,121.92,147.32,F
Female,59,4,60.03,81.75,111.64,167.51,D
Female,106,1,73.55,108.06,98.52,178.97,F
Female,73,4,85.95,80.79,114.29,168.36,A
Female,62,1,90.42,77.68,118.64,185.27,B
Female,66,1,75.44,86.54,112.77,184.15,E
Female,89,1,66.67,74.33,121.92,156.55,DD
Female,83,4,70.15,91.74,104.51,172.77,A
Female,53,3,55.88,69.51,103.67,171.49,A
Female,55,3,60.67,72.77,107.85,168.53,DD
Female,56,1,91.1,96.04,114.65,148.81,AA
Female,66,3,106.68,109.54,114.38,174.14,DD
Female,78,1,66.03,107.91,88.93,186.39,DD
Female,48,3,55.88,96.36,77.11,159.12,F
Female,62,4,102.89,117.37,102.95,153.82,F
Female,112,0,65.85,101.01,104.22,164.74,C
Female,64,1,55.88,55.88,112.58,156.35,A
Female,66,1,76.6,116.17,107.94,176.37,DD
Female,109,1,100.95,99.98,86.73,153.37,AA
Female,83,1,97.91,66.75,114.52,173.69,B
Female,72,0,55.88,74.19,121.92,188.67,C
Female,102,1,70.67,65.29,116.16,170.19,C
Female,56,3,60.84,80.92,91.06,162.39,F
Female,82,3,74.15,99.75,114.6,164.17,AA
Female,84,4,58.95,77.45,118.22,151.48,A
Female,79,1,55.88,105.98,87.48,151.14,F
Female,61,1,78.85,79.1,107.87,155.41,B
Female,66,1,88.01,73.5,75.29,165.35,E
Female,58,1,73.13,76.16,94.83,171.85,E
Female,66,1,57.92,117.1,116.74,175.12,A
Female,114,3,100.4,55.88,98.91,150.98,B
Female,59,3,55.88,92.37,81.31,184.08,A
Female,93,1,70.44,83.76,97.07,168.75,D
Female,72,4,58.25,89.36,121.92,156.64,B
Female,63,3,66.87,72.91,114.56,179.36,AA
Female,50,1,73.56,95.44,99.97,153.45,C
Female,58,4,55.88,70.77,89.01,162.93,B
Female,98,4,62.49,86.06,114.3,178.23,A
Female,41,1,87.07,109.37,84.05,168.16,E
Female,59,2,98.21,80.05,86.46,152.67,DD
Female,83,4,74.52,66.84,98.93,180.4,C
Female,71,3,80.41,79.35,111.27,176.99,D
Female,64,1,75.06,93.24,92.64,189.93,C
Female,49,4,77.72,92.28,116.86,168.45,AA
Female,55,3,60.02,71.37,117.12,148.16,AA
Female,85,1,69.23,102.45,90.46,188.59,A
Female,68,1,74.69,100.52,121.63,160.73,F
Female,91,1,97.39,100.47,109.85,186.35,A
Female,74,4,55.88,82.43,88.28,194.13,D
Female,56,1,85.62,77.37,116.41,195.82,E
Female,75,4,65.47,76.38,75.56,170.09,A
Female,52,4,85.33,78.5,93.58,147.42,D
Female,93,3,77.85,95.17,117.41,176.03,A
Female,60,1,57.62,93.64,115.14,163.0,F
Female,44,1,78.97,80.32,110.38,150.14,B
Female,79,1,67.86,109.84,103.73,153.05,C
Female,63,1,55.88,95.27,100.72,163.62,A
Female,65,1,72.44,110.25,90.18,190.61,AA
Female,94,1,65.15,114.45,121.46,186.8,A
Female,41,1,55.88,108.51,101.18,153.39,F
Female,91,2,83.77,83.39,87.94,172.44,C
Female,75,4,92.55,102.62,111.67,170.57,B
Female,68,4,80.38,97.17,109.53,154.12,D
Female,70,4,55.92,80.24,114.39,166.07,A
Female,108,1,100.03,98.52,118.26,160.8,A
Female,58,0,96.31,120.96,113.53,188.53,F
Female,78,1,60.59,70.76,114.87,188.93,AA
Female,77,3,100.43,98.24,108.4,183.62,A
Female,76,3,85.2,97.28,102.66,180.96,B
Female,63,1,61.3,106.41,119.71,169.75,D
Female,70,1,73.76,55.88,113.25,174.53,F
Female,50,1,57.31,105.98,111.94,159.07,AA
Female,53,1,83.94,97.84,109.26,166.97,DD
Female,54,2,80.56,91.61,103.48,149.72,A
Female,60,3,86.94,99.53,90.08,156.15,A
Female,68,1,94.06,94.57,111.77,171.99,F
Female,70,1,81.98,92.73,89.69,182.7,D
Female,48,0,59.81,99.1,116.81,165.43,A
Female,61,4,58.34,82.58,89.57,169.65,F
Female,59,0,92.71,112.92,100.76,169.59,DD
Female,82,0,63.07,107.12,90.83,178.25,E
Female,92,4,94.17,93.5,119.44,152.39,AA
Female,61,1,55.88,94.63,107.9,147.32,D
Female,80,0,57.18,103.89,117.72,171.34,F
Female,64,4,64.54,110.0,119.64,157.1,D
Female,72,1,97.81,101.51,88.3,151.78,C
Female,63,4,69.8,83.02,117.34,184.5,F
Female,76,0,64.14,118.51,116.46,174.73,AA
Female,69,2,97.03,71.64,111.52,173.82,AA
Female,45,0,60.17,103.7,109.97,152.12,F
Female,64,2,70.66,81.63,100.68,153.4,A
Female,52,2,64.13,80.31,92.47,182.38,DD
Female,61,4,55.88,88.11,97.78,159.39,D
Female,63,1,81.0,93.04,112.06,165.61,B
Female,67,3,58.54,55.88,114.27,171.29,A
Female,76,4,62.23,104.77,93.6,175.03,F
Female,69,2,106.31,101.37,106.73,148.13,E
Female,96,3,67.79,80.03,119.92,166.59,F
Female,55,2,59.59,87.27,115.4,167.67,F
Female,60,4,61.8,84.77,111.46,147.33,AA
Female,62,1,66.89,89.84,111.99,194.59,F
Female,78,4,67.84,89.98,86.87,166.26,C
Female,82,4,72.48,96.7,118.01,185.9,D
Female,74,4,61.33,88.51,121.92,190.15,B
Female,60,3,93.33,107.62,101.52,175.53,D
Female,72,1,64.44,96.67,113.75,172.03,AA
Female,77,1,73.12,91.54,88.42,147.32,A
Female,44,3,99.19,107.32,117.29,175.55,AA
Female,65,1,77.25,96.87,118.76,161.47,B
Female,59,1,92.4,109.51,81.51,180.92,DD
Female,104,4,87.33,108.72,104.37,173.13,B
Female,93,1,106.68,106.86,86.52,163.79,B
Female,110,3,72.16,88.31,121.92,188.47,C
Female,83,0,74.17,91.01,104.53,186.19,A
Female,66,4,72.93,85.34,79.73,152.93,A
Female,76,4,76.58,93.27,113.35,170.28,A
Female,81,0,96.44,120.2,83.52,186.48,B
Female,62,4,63.9,64.14,113.27,148.56,D
Female,85,0,58.25,106.88,81.51,177.33,AA
Female,73,0,91.95,85.5,114.7,171.63,C
Female,63,1,88.96,90.77,91.78,193.91,E
Female,61,4,66.11,77.32,121.92,173.18,A
Female,50,3,60.69,116.78,84.27,178.97,DD
Female,70,4,57.54,66.76,101.46,154.76,E
Female,52,3,106.17,115.98,89.05,155.39,A
Female,52,4,72.46,120.66,83.52,171.57,C
Female,94,3,55.92,69.21,121.92,190.96,AA
Female,45,3,55.88,72.37,77.9,160.17,DD
Female,110,1,65.25,74.83,114.27,158.47,A
Female,81,0,69.29,103.04,79.05,157.45,A
Female,71,4,63.89,79.76,96.59,148.32,DD
Female,45,1,56.7,98.75,99.88,149.98,DD
Female,69,1,55.88,107.23,115.25,154.74,AA
Female,65,4,87.07,89.55,110.2,172.83,AA
Female,73,0,65.53,86.48,119.43,170.87,DD
Female,67,4,62.19,104.51,77.68,167.4,F
Female,51,1,85.33,108.21,120.33,149.12,C
Female,59,1,60.46,110.41,88.25,192.68,D
Female,76,4,92.0,119.35,107.3,164.94,D
Female,60,3,69.05,86.03,112.96,158.62,DD
Female,81,2,62.2,82.28,103.34,154.44,AA
Female,78,1,65.97,96.92,104.38,183.12,AA
Female,73,1,93.47,93.62,105.35,167.63,A
Female,110,3,103.67,97.52,105.81,152.35,E
Female,45,1,95.86,104.17,82.18,153.67,B
Female,91,4,61.98,82.51,100.62,171.8,A
Female,71,2,61.54,98.8,81.61,163.14,A
Female,61,3,63.18,124.45,107.76,156.11,B
Female,71,4,59.8,84.62,94.64,164.99,C
Female,68,0,90.34,93.78,104.93,168.41,A
Female,66,4,61.31,87.89,121.92,177.37,A
Female,68,1,71.05,113.91,103.27,159.56,B
Female,56,0,87.92,85.6,108.66,156.34,F
Female,55,1,84.1,92.42,115.63,150.03,AA
Female,71,1,58.28,83.57,88.79,155.21,AA
Female,41,3,77.09,81.9,121.92,162.2,C
Female,43,4,67.09,91.65,77.01,157.06,A
Female,59,4,58.7,78.35,90.93,162.72,F
Female,66,1,65.15,126.31,110.69,147.32,F
Female,77,4,75.53,106.53,101.32,186.92,F
Female,95,4,93.95,78.17,121.01,159.66,AA
Female,59,0,101.52,90.69,77.23,175.38,F
Female,55,1,55.88,85.47,98.4,151.11,E
Female,73,4,70.8,98.57,84.25,147.32,A
Female,54,1,76.5,94.34,107.09,174.73,C
